1000000 0.01 二分线序分支 31 1688 27 28 29 28 28 29 28 28 28 28 28 28 28 28 29 28 28 28 29 28 29 27 29 28 28 28 29 29 28 28 28 28 28 29 28 28 28 28 28 28 28 28 28 29 28 29 28 28 
1000000 0.01 多线程优化 13 14 14 13 13 14 23 14 13 14 14 13 14 14 13 14 14 13 14 14 13 15 13 20 14 14 12 14 14 13 14 13 14 13 14 15 13 13 14 14 17 14 14 14 14 14 13 14 13 14 
1000000 0.05 二分线序分支 26 25 24 24 26 25 25 25 26 25 25 26 26 25 25 26 25 25 25 25 26 25 25 25 26 25 25 26 25 25 25 26 25 26 24 25 25 30 25 25 25 25 25 25 25 26 24 26 25 25 
1000000 0.05 多线程优化 11 12 11 13 12 12 11 12 11 12 14 13 13 12 11 13 12 12 12 12 13 12 12 12 13 11 12 12 14 12 18 12 12 12 12 12 14 12 12 11 12 12 12 12 13 12 11 12 16 12 
1000000 0.1 二分线序分支 21 22 21 21 21 20 22 21 21 21 21 22 21 21 21 22 22 21 21 21 22 21 22 21 21 23 20 21 21 21 22 21 21 21 22 21 21 21 21 22 21 21 21 21 22 21 22 21 21 22 
1000000 0.1 多线程优化 8 9 9 9 9 9 11 9 11 10 9 9 9 9 9 8 10 8 9 13 9 9 9 9 9 8 9 9 9 13 11 9 9 9 9 9 9 9 8 9 10 10 9 9 9 9 9 9 9 9 
1000000 0.2 二分线序分支 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1000000 0.2 多线程优化 1 1 3 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1000000 0.35 二分线序分支 9 11 10 9 9 9 9 11 10 10 10 11 10 10 10 10 10 10 10 10 12 11 10 10 10 10 10 10 10 11 10 11 10 10 10 10 10 10 10 10 10 11 10 10 10 10 10 10 10 10 
1000000 0.35 多线程优化 4 6 5 5 5 4 5 4 5 4 5 4 4 5 4 5 7 4 5 4 5 5 6 5 4 5 5 4 5 5 4 5 4 5 6 5 4 4 5 5 5 4 5 5 6 4 5 4 5 5 
1000000 0.5 二分线序分支 3 2 1 2 2 1 2 2 1 2 2 2 2 1 1 2 2 1 2 2 1 2 2 2 1 2 2 1 2 2 2 1 2 2 2 1 2 2 2 2 2 2 2 2 2 0 3 2 2 1 
1000000 0.5 多线程优化 2 2 1 1 2 1 2 1 1 2 1 2 1 4 1 2 1 1 2 1 2 1 1 2 1 2 1 1 2 1 2 1 4 1 2 1 1 2 1 1 2 1 1 2 1 2 1 1 2 1 

